DateTime,Open,High,Low,Close
2007-08-30,1457.25,1471.5,1452.5,1456.25
2007-08-31,1476.25,1483.75,1467.75,1477.25
2007-09-03,1474.75,1478.0,1474.5,1476.5
2007-09-04,1473.0,1494.0,1472.25,1493.5
2007-09-05,1478.75,1482.25,1468.25,1473.0
2007-09-06,1475.25,1484.5,1469.5,1480.25
2007-09-07,1474.75,1474.75,1452.5,1453.25
2007-09-10,1459.5,1465.5,1440.75,1455.25
2007-09-11,1461.0,1473.75,1458.25,1471.0
2007-09-12,1467.75,1481.25,1466.5,1479.0
2007-09-13,1492.0,1504.25,1491.5,1500.5
2007-09-14,1491.0,1500.0,1485.75,1494.75
2007-09-17,1489.75,1495.5,1485.0,1491.25
2007-09-18,1496.5,1526.5,1492.5,1522.5
2007-09-19,1538.75,1552.0,1535.0,1541.5
2007-09-20,1536.25,1542.25,1529.75,1531.25
2007-09-21,1539.5,1544.0,1536.75,1538.25
2007-09-24,1538.25,1542.75,1528.75,1531.25
2007-09-25,1525.5,1530.25,1518.75,1528.75
2007-09-26,1536.0,1540.25,1530.25,1533.75
2007-09-27,1540.5,1543.75,1537.0,1540.75
2007-09-28,1540.0,1545.5,1535.5,1537.75
2007-10-01,1539.25,1560.25,1538.5,1559.5
2007-10-02,1557.5,1559.75,1551.25,1556.75
2007-10-03,1550.0,1556.5,1546.5,1549.25
2007-10-04,1553.25,1554.75,1548.0,1551.25
2007-10-05,1559.25,1573.25,1558.25,1572.5
2007-10-08,1566.25,1567.0,1559.75,1561.25
2007-10-09,1567.75,1573.0,1562.25,1572.75
2007-10-10,1572.75,1573.25,1565.25,1572.25
2007-10-11,1582.5,1586.75,1565.5,1570.25
2007-10-12,1563.75,1573.5,1563.5,1570.75
2007-10-15,1574.5,1575.5,1552.0,1555.0
2007-10-16,1553.25,1556.5,1546.0,1548.5
2007-10-17,1558.25,1561.25,1534.0,1541.25
2007-10-18,1542.0,1551.25,1540.0,1546.0
2007-10-19,1541.75,1544.25,1516.0,1517.0
2007-10-22,1496.5,1515.75,1494.75,1506.5
2007-10-23,1519.25,1524.0,1510.25,1518.5
2007-10-24,1516.75,1522.0,1495.25,1513.25
2007-10-25,1525.0,1529.75,1505.5,1520.75
2007-10-26,1531.75,1541.25,1525.75,1538.25
2007-10-29,1547.75,1551.0,1542.0,1547.25
2007-10-30,1542.75,1544.25,1536.0,1542.0
2007-10-31,1542.5,1558.75,1533.75,1555.25
2007-11-01,1543.25,1546.0,1522.75,1528.5
2007-11-02,1514.0,1525.0,1496.75,1502.75
2007-11-05,1502.25,1512.5,1494.25,1500.5
2007-11-06,1513.0,1518.0,1503.5,1514.75
2007-11-07,1508.5,1515.0,1487.25,1494.75
2007-11-08,1485.0,1487.5,1454.0,1467.25
2007-11-09,1460.25,1477.75,1451.75,1472.25
2007-11-12,1454.5,1469.25,1450.25,1460.5
2007-11-13,1452.25,1474.0,1451.25,1473.0
2007-11-14,1487.75,1496.75,1483.5,1486.5
2007-11-15,1473.25,1477.0,1453.5,1454.0
2007-11-16,1463.75,1466.75,1447.5,1454.25
2007-11-19,1452.75,1455.0,1433.25,1442.0
2007-11-20,1444.25,1456.5,1422.0,1427.25
2007-11-21,1426.75,1438.5,1418.0,1437.75
2007-11-22,1424.5,1427.0,1422.25,1425.75
2007-11-23,1430.75,1444.0,1427.5,1442.0
2007-11-26,1445.75,1449.25,1427.5,1428.0
2007-11-27,1415.0,1431.5,1409.75,1417.25
2007-11-28,1438.75,1471.75,1438.0,1469.0
2007-11-29,1465.0,1477.0,1460.75,1472.0
2007-11-30,1487.0,1492.25,1478.5,1481.25
2007-12-03,1484.75,1485.5,1473.25,1477.0
2007-12-04,1466.75,1472.5,1462.5,1469.25
2007-12-05,1472.0,1489.0,1471.75,1479.75
2007-12-06,1488.25,1504.25,1482.0,1502.5
2007-12-07,1510.75,1515.25,1505.25,1508.5
2007-12-10,1512.5,1520.75,1506.75,1514.75
2007-12-11,1520.5,1527.0,1489.25,1494.25
2007-12-12,1491.25,1517.0,1485.5,1486.75
2007-12-13,1487.75,1497.0,1480.0,1490.5
2007-12-14,1494.75,1498.25,1483.25,1483.5
2007-12-17,1473.25,1475.25,1459.5,1460.5
2007-12-18,1470.0,1471.5,1445.75,1464.5
2007-12-19,1465.5,1475.5,1455.75,1467.75
2007-12-20,1470.5,1475.0,1457.5,1469.0
2007-12-21,1485.5,1495.75,1483.0,1495.25
2007-12-24,1500.5,1509.75,1499.5,1507.0
2007-12-26,1505.25,1509.75,1499.25,1508.5
2007-12-27,1507.25,1507.25,1490.25,1492.75
2007-12-28,1500.5,1500.5,1481.0,1486.75
2007-12-31,1487.5,1487.75,1473.5,1482.5
2008-01-02,1477.5,1480.5,1451.25,1454.0
2008-01-03,1461.5,1464.75,1454.5,1457.5
2008-01-04,1461.75,1461.75,1418.5,1423.75
2008-01-07,1428.75,1431.5,1410.0,1418.0
2008-01-08,1430.75,1437.75,1415.0,1416.25
2008-01-09,1399.0,1407.0,1385.0,1399.5
2008-01-10,1407.0,1431.25,1401.5,1429.25
2008-01-11,1412.25,1423.5,1405.25,1409.25
2008-01-14,1417.75,1422.25,1411.0,1422.25
2008-01-15,1407.0,1408.75,1387.5,1389.0
2008-01-16,1380.75,1397.5,1368.5,1388.25
2008-01-17,1372.0,1385.75,1344.5,1350.75
2008-01-18,1358.0,1359.25,1315.75,1324.75
2008-01-21,1273.75,1284.75,1263.75,1265.5
2008-01-22,1280.0,1324.0,1256.75,1311.25
2008-01-23,1275.25,1311.0,1261.0,1303.5
2008-01-24,1341.25,1357.25,1335.25,1346.0
2008-01-25,1361.25,1370.75,1328.25,1333.5
2008-01-28,1332.25,1351.5,1322.75,1345.25
2008-01-29,1360.25,1366.0,1351.0,1360.75
2008-01-30,1362.75,1383.0,1354.0,1382.75
2008-01-31,1344.25,1377.25,1331.5,1377.0
2008-02-01,1393.75,1397.75,1375.5,1393.5
2008-02-04,1394.0,1395.75,1380.5,1383.75
2008-02-05,1373.75,1374.75,1342.5,1345.5
2008-02-06,1346.5,1353.25,1331.25,1337.0
2008-02-07,1316.5,1348.5,1312.75,1331.5
2008-02-08,1331.25,1342.5,1321.0,1326.5
2008-02-11,1335.75,1342.25,1320.25,1337.25
2008-02-12,1349.75,1363.5,1345.0,1358.0
2008-02-13,1353.25,1366.75,1351.25,1365.0
2008-02-14,1365.25,1370.0,1347.25,1352.75
2008-02-15,1343.0,1349.5,1337.0,1343.5
2008-02-18,1355.25,1368.5,1355.0,1368.0
2008-02-19,1368.75,1369.5,1348.5,1349.0
2008-02-20,1338.0,1364.75,1332.75,1362.75
2008-02-21,1365.0,1369.25,1345.0,1347.75
2008-02-22,1346.25,1351.5,1328.5,1332.75
2008-02-25,1353.5,1371.5,1346.25,1364.25
2008-02-26,1369.0,1388.5,1363.75,1386.0
2008-02-27,1375.0,1390.0,1371.0,1381.25
2008-02-28,1372.0,1377.75,1363.5,1374.5
2008-02-29,1351.75,1356.0,1332.5,1335.25
2008-03-03,1330.25,1335.75,1320.0,1321.25
2008-03-04,1323.0,1327.5,1307.0,1315.75
2008-03-05,1329.5,1345.0,1320.25,1330.5
2008-03-06,1324.25,1329.5,1311.5,1314.0
2008-03-07,1305.0,1314.5,1282.5,1294.0
2008-03-10,1296.0,1297.25,1272.5,1276.5
2008-03-11,1282.75,1312.0,1282.75,1309.5
2008-03-12,1323.75,1336.25,1318.0,1321.75
2008-03-13,1294.0,1324.5,1284.0,1320.0
2008-03-14,1310.5,1336.0,1275.5,1282.0
2008-03-17,1263.0,1287.25,1256.25,1276.75
2008-03-18,1299.5,1323.75,1296.0,1322.25
2008-03-19,1328.0,1343.75,1306.75,1316.75
2008-03-20,1303.5,1327.5,1295.5,1326.75
2008-03-24,1335.0,1361.5,1334.25,1353.25
2008-03-25,1354.5,1358.75,1342.0,1357.5
2008-03-26,1348.5,1349.5,1337.5,1349.0
2008-03-27,1339.75,1348.0,1330.5,1337.75
2008-03-28,1336.5,1339.5,1320.5,1323.75
2008-03-31,1317.75,1330.5,1313.5,1323.5
2008-04-01,1335.5,1368.25,1335.0,1363.75
2008-04-02,1375.0,1380.0,1365.5,1368.0
2008-04-03,1368.25,1377.75,1359.5,1375.5
2008-04-04,1383.0,1383.0,1364.25,1377.5
2008-04-07,1383.75,1389.0,1374.5,1375.25
2008-04-08,1365.25,1372.25,1362.25,1369.0
2008-04-09,1368.0,1370.75,1352.25,1353.0
2008-04-10,1356.0,1369.25,1351.25,1366.5
2008-04-11,1347.0,1352.0,1336.25,1338.0
2008-04-14,1327.75,1337.25,1327.0,1329.25
2008-04-15,1332.25,1338.75,1325.0,1330.5
2008-04-16,1342.75,1360.75,1342.5,1359.5
2008-04-17,1362.25,1368.5,1358.5,1364.0
2008-04-18,1388.5,1398.25,1385.0,1393.0
2008-04-21,1386.5,1389.0,1380.75,1387.25
2008-04-22,1386.25,1387.0,1370.75,1372.75
2008-04-23,1377.75,1389.75,1372.75,1378.0
2008-04-24,1371.0,1399.25,1371.0,1396.5
2008-04-25,1392.75,1398.0,1380.5,1393.0
2008-04-28,1401.0,1404.0,1395.25,1401.75
2008-04-29,1396.5,1398.25,1387.0,1396.5
2008-04-30,1392.5,1407.0,1392.5,1392.5
2008-05-01,1387.5,1411.0,1383.0,1407.25
2008-05-02,1411.5,1427.0,1406.0,1408.75
2008-05-05,1408.0,1416.0,1404.25,1407.0
2008-05-06,1402.25,1419.0,1397.0,1418.25
2008-05-07,1418.5,1421.5,1395.75,1398.25
2008-05-08,1400.5,1403.0,1389.25,1395.0
2008-05-09,1383.5,1393.25,1383.25,1387.25
2008-05-12,1391.0,1404.75,1386.25,1403.0
2008-05-13,1402.0,1410.75,1396.5,1405.5
2008-05-14,1403.5,1421.5,1403.5,1417.75
2008-05-15,1413.0,1419.5,1407.25,1418.25
2008-05-16,1426.0,1429.25,1414.75,1423.25
2008-05-19,1426.0,1441.0,1423.5,1431.0
2008-05-20,1422.75,1424.5,1409.0,1410.5
2008-05-21,1415.25,1419.25,1390.75,1395.5
2008-05-22,1392.75,1399.75,1390.5,1396.0
2008-05-23,1387.75,1390.0,1373.25,1378.5
2008-05-26,1375.75,1377.5,1374.5,1374.75
2008-05-27,1371.75,1385.75,1371.5,1385.0
2008-05-28,1387.75,1393.25,1377.75,1383.75
2008-05-29,1393.0,1407.0,1386.75,1401.5
2008-05-30,1400.5,1404.5,1398.0,1403.25
2008-06-02,1393.25,1396.0,1377.5,1380.75
2008-06-03,1389.75,1393.5,1369.25,1374.75
2008-06-04,1373.5,1388.5,1371.0,1372.75
2008-06-05,1387.25,1399.25,1379.75,1398.0
2008-06-06,1405.25,1410.0,1367.75,1368.25
2008-06-09,1363.5,1371.5,1350.5,1355.0
2008-06-10,1351.5,1367.25,1348.75,1360.0
2008-06-11,1359.5,1360.25,1339.0,1341.25
2008-06-12,1348.0,1355.5,1339.25,1343.25
2008-06-13,1344.5,1361.75,1341.0,1355.0
2008-06-16,1357.75,1367.5,1351.5,1366.0
2008-06-17,1369.75,1371.5,1354.75,1358.0
2008-06-18,1344.5,1348.5,1334.5,1341.25
2008-06-19,1341.5,1347.5,1332.25,1346.5
2008-06-20,1334.25,1336.0,1315.25,1316.0
2008-06-23,1323.25,1327.75,1316.25,1320.0
2008-06-24,1310.25,1328.0,1305.25,1320.25
2008-06-25,1321.75,1334.5,1319.25,1331.75
2008-06-26,1310.0,1310.25,1287.25,1288.25
2008-06-27,1281.0,1291.0,1272.75,1284.0
2008-06-30,1280.75,1292.0,1275.25,1284.5
2008-07-01,1269.0,1286.5,1261.0,1282.0
2008-07-02,1291.5,1293.25,1273.0,1274.5
2008-07-03,1262.25,1273.75,1251.75,1265.5
2008-07-04,1259.5,1263.25,1256.5,1256.75
2008-07-07,1266.5,1275.0,1240.75,1245.75
2008-07-08,1251.25,1266.75,1243.5,1266.5
2008-07-09,1278.0,1278.75,1256.25,1257.75
2008-07-10,1254.75,1258.75,1237.0,1239.75
2008-07-11,1239.25,1251.5,1225.5,1250.0
2008-07-14,1256.75,1256.75,1224.75,1229.5
2008-07-15,1214.0,1233.5,1200.75,1230.5
2008-07-16,1216.0,1238.5,1208.0,1237.0
2008-07-17,1248.75,1263.0,1241.0,1254.25
2008-07-18,1261.75,1263.0,1251.5,1255.25
2008-07-21,1266.0,1268.25,1256.0,1257.75
2008-07-22,1251.25,1265.0,1248.75,1264.0
2008-07-23,1281.75,1291.25,1275.5,1281.25
2008-07-24,1280.0,1283.75,1257.75,1260.5
2008-07-25,1254.75,1262.75,1251.25,1258.0
2008-07-28,1254.0,1260.0,1237.75,1238.25
2008-07-29,1239.75,1257.0,1237.25,1253.5
2008-07-30,1266.25,1280.5,1264.0,1273.25
2008-07-31,1286.75,1286.75,1270.75,1279.25
2008-08-01,1269.75,1275.0,1253.0,1261.0
2008-08-04,1257.25,1260.0,1247.0,1258.25
2008-08-05,1256.75,1279.25,1256.25,1276.75
2008-08-06,1279.0,1291.75,1275.25,1290.5
2008-08-07,1282.0,1282.75,1271.25,1272.5
2008-08-08,1266.75,1296.75,1262.0,1294.25
2008-08-11,1293.5,1313.5,1290.75,1302.25
2008-08-12,1303.25,1304.5,1293.25,1293.5
2008-08-13,1284.5,1294.0,1274.5,1292.75
2008-08-14,1288.25,1300.75,1275.25,1291.25
2008-08-15,1297.5,1302.5,1290.5,1296.0
2008-08-18,1303.0,1305.75,1275.75,1278.75
2008-08-19,1275.0,1275.0,1263.0,1266.75
2008-08-20,1269.5,1276.75,1260.5,1269.5
2008-08-21,1267.25,1281.0,1263.25,1279.0
2008-08-22,1283.5,1294.0,1282.75,1289.25
2008-08-25,1288.25,1288.75,1265.75,1267.75
2008-08-26,1265.75,1275.75,1262.5,1264.0
2008-08-27,1269.0,1285.25,1269.0,1281.5
2008-08-28,1286.0,1299.0,1285.5,1297.25
2008-08-29,1296.5,1297.75,1284.0,1290.25
2008-09-01,1280.75,1285.0,1278.5,1282.75
2008-09-02,1295.25,1303.5,1271.75,1273.0
2008-09-03,1272.75,1281.0,1265.25,1269.25
2008-09-04,1270.0,1272.5,1236.5,1241.5
2008-09-05,1232.25,1242.75,1216.5,1240.75
2008-09-08,1277.5,1282.0,1246.75,1256.0
2008-09-09,1270.75,1271.25,1234.75,1235.75
2008-09-10,1230.25,1244.0,1221.5,1238.25
2008-09-11,1215.5,1242.5,1212.25,1238.25
2008-09-12,1245.5,1256.5,1234.5,1255.0
2008-09-15,1214.25,1239.25,1209.0,1214.25
2008-09-16,1180.0,1211.75,1163.0,1208.75
2008-09-17,1198.5,1201.5,1164.0,1183.0
2008-09-18,1173.25,1187.5,1136.25,1172.5
2008-09-19,1253.25,1291.25,1237.5,1251.5
2008-09-22,1243.5,1250.25,1221.25,1222.75
2008-09-23,1208.75,1222.75,1186.75,1204.75
2008-09-24,1200.0,1201.75,1182.25,1190.25
2008-09-25,1202.25,1224.75,1193.75,1217.0
2008-09-26,1190.0,1211.5,1184.75,1203.5
2008-09-29,1195.5,1199.5,1116.25,1136.5
2008-09-30,1143.5,1166.5,1132.0,1162.75
2008-10-01,1158.0,1173.0,1143.75,1165.75
2008-10-02,1155.0,1157.25,1119.5,1128.5
2008-10-03,1126.0,1161.0,1110.75,1127.75
2008-10-06,1083.0,1086.5,1009.0,1022.0
2008-10-07,1050.75,1078.0,1016.0,1025.75
2008-10-08,1018.75,1027.25,967.5,1017.0
2008-10-09,993.75,1010.0,959.5,961.0
2008-10-10,893.25,922.0,837.0,853.25
2008-10-13,933.5,972.0,932.25,970.75
2008-10-14,1055.25,1067.0,974.25,978.75
2008-10-15,980.25,982.0,926.25,936.5
2008-10-16,906.75,931.5,865.25,912.0
2008-10-17,931.25,987.75,916.5,964.5
2008-10-20,955.5,972.25,943.0,970.0
2008-10-21,975.5,986.0,952.75,977.5
2008-10-22,930.25,933.5,901.75,907.0
2008-10-23,888.75,923.25,856.0,867.0
2008-10-24,855.25,888.25,840.25,884.5
2008-10-27,841.25,894.0,841.25,866.25
2008-10-28,873.0,899.5,843.5,895.25
2008-10-29,940.0,954.75,926.25,942.75
2008-10-30,952.25,963.5,926.75,950.25
2008-10-31,947.5,980.5,942.75,978.75
2008-11-03,965.25,974.5,958.0,960.0
2008-11-04,990.0,1005.5,980.0,990.25
2008-11-05,987.5,999.75,965.5,970.75
2008-11-06,940.25,951.0,900.5,913.5
2008-11-07,915.25,929.75,901.0,914.25
2008-11-10,954.25,956.75,910.5,912.75
2008-11-11,903.0,917.0,882.75,896.25
2008-11-12,889.75,890.5,858.5,859.25
2008-11-13,849.0,882.0,816.75,873.0
2008-11-14,892.75,915.0,868.0,913.75
2008-11-17,855.25,881.75,847.0,864.0
2008-11-18,843.5,866.25,824.75,827.75
2008-11-19,852.5,864.5,819.0,833.5
2008-11-20,804.0,820.75,774.25,782.5
2008-11-21,769.0,772.75,739.0,747.75
2008-11-24,811.5,845.75,807.25,841.5
2008-11-25,859.25,874.0,833.5,852.75
2008-11-26,835.0,882.25,829.5,880.0
2008-11-27,879.75,889.75,878.5,889.25
2008-11-28,880.25,897.0,879.0,894.75
2008-12-01,872.25,874.0,837.5,843.75
2008-12-02,830.5,848.0,817.75,832.25
2008-12-03,830.25,864.75,826.0,853.0
2008-12-04,851.25,875.5,851.25,858.25
2008-12-05,835.0,868.5,817.0,864.0
2008-12-08,902.75,915.0,892.75,914.75
2008-12-09,904.25,916.25,884.5,896.0
2008-12-10,898.0,908.75,884.5,891.5
2008-12-11,889.25,904.5,877.25,878.75
2008-12-12,839.5,880.0,839.5,876.5
2008-12-15,881.25,887.0,861.0,861.5
2008-12-16,880.75,899.75,875.5,897.0
2008-12-17,899.75,918.25,894.5,909.0
2008-12-18,907.5,911.5,885.5,891.0
2008-12-19,889.25,903.5,883.0,887.0
2008-12-22,887.75,888.0,858.25,859.0
2008-12-23,871.75,877.5,856.75,859.0
2008-12-24,857.25,866.5,856.0,864.75
2008-12-26,871.25,871.75,862.75,867.75
2008-12-29,870.25,871.0,853.25,859.75
2008-12-30,876.0,882.75,868.75,877.75
2008-12-31,889.75,904.25,886.5,902.5
2009-01-02,898.0,927.5,896.5,926.25
2009-01-05,919.0,934.25,916.5,923.25
2009-01-06,935.0,942.75,924.5,939.25
2009-01-07,917.5,921.0,902.25,903.0
2009-01-08,893.0,905.5,893.0,904.0
2009-01-09,904.0,914.75,886.75,896.0
2009-01-12,883.25,885.5,863.0,864.75
2009-01-13,862.5,874.0,858.0,865.75
2009-01-14,857.0,857.0,832.5,841.5
2009-01-15,834.0,848.5,812.75,841.75
2009-01-16,852.0,856.0,826.25,845.75
2009-01-19,843.25,846.5,834.5,840.0
2009-01-20,835.0,840.75,809.0,810.5
2009-01-21,812.5,826.5,800.5,825.25
2009-01-22,832.0,836.5,807.5,828.0
2009-01-23,802.0,836.0,799.5,823.5
2009-01-26,825.0,849.5,823.75,833.5
2009-01-27,840.25,847.5,831.25,843.0
2009-01-28,862.25,876.0,856.5,871.75
2009-01-29,860.25,862.5,842.75,846.5
2009-01-30,836.75,848.25,823.25,827.0
2009-02-02,808.5,827.25,806.75,813.5
2009-02-03,820.5,834.5,818.0,832.25
2009-02-04,835.25,849.5,826.0,832.75
2009-02-05,827.0,849.0,816.75,840.5
2009-02-06,842.0,868.5,837.5,864.5
2009-02-09,860.75,873.0,859.0,863.25
2009-02-10,861.0,866.0,823.0,823.75
2009-02-11,829.0,836.25,819.5,833.0
2009-02-12,821.75,826.0,807.0,808.5
2009-02-13,834.25,837.75,822.75,831.0
2009-02-16,817.75,818.0,808.25,808.75
2009-02-17,803.25,804.25,786.75,792.0
2009-02-18,790.25,796.25,778.0,788.0
2009-02-19,790.5,796.75,779.75,782.75
2009-02-20,766.0,778.75,752.5,772.5
2009-02-23,777.0,781.0,745.25,745.25
2009-02-24,749.75,769.25,743.5,768.0
2009-02-25,766.75,770.75,751.25,767.25
2009-02-26,773.25,779.0,755.0,757.0
2009-02-27,736.0,750.75,730.25,745.5
2009-03-02,717.5,724.25,703.0,706.0
2009-03-03,712.5,714.5,691.25,707.75
2009-03-04,699.25,719.75,699.0,719.0
2009-03-05,695.75,703.5,680.5,681.75
2009-03-06,685.75,699.25,666.5,667.25
2009-03-09,676.25,694.75,673.75,679.25
2009-03-10,689.5,716.25,686.75,713.0
2009-03-11,726.75,732.5,713.25,718.5
2009-03-12,714.5,744.75,710.75,742.25
2009-03-13,755.75,757.0,739.0,749.75
2009-03-16,762.25,771.5,757.25,760.75
2009-03-17,750.75,766.75,746.0,763.5
2009-03-18,771.0,800.5,761.75,797.25
2009-03-19,794.5,801.5,778.0,780.5
2009-03-20,782.75,785.5,761.5,765.25
2009-03-23,783.25,806.25,778.5,805.5
2009-03-24,809.75,820.0,805.25,812.75
2009-03-25,805.25,823.5,788.25,789.5
2009-03-26,819.25,829.0,811.0,817.5
2009-03-27,817.25,821.5,809.5,816.0
2009-03-30,798.0,798.25,775.5,775.75
2009-03-31,792.25,807.0,786.5,804.25
2009-04-01,783.25,809.0,779.0,806.75
2009-04-02,824.5,842.25,820.75,836.5
2009-04-03,841.75,844.5,822.75,836.0
2009-04-06,832.25,832.75,818.75,825.75
2009-04-07,816.25,822.25,810.75,814.25
2009-04-08,816.0,825.25,811.0,816.0
2009-04-09,839.0,851.0,837.75,849.0
2009-04-13,847.25,854.75,841.5,851.0
2009-04-14,856.0,856.0,836.25,842.75
2009-04-15,838.25,844.5,831.5,835.5
2009-04-16,851.25,863.25,843.25,862.25
2009-04-17,864.5,871.75,856.75,866.5
2009-04-20,849.5,853.0,830.25,831.0
2009-04-21,824.75,842.5,823.0,839.5
2009-04-22,838.5,858.5,835.5,854.75
2009-04-23,846.75,847.0,831.25,843.0
2009-04-24,854.25,866.75,851.0,866.0
2009-04-27,849.75,865.75,848.75,854.75
2009-04-28,841.75,861.5,841.25,857.75
2009-04-29,862.0,879.25,856.5,873.75
2009-04-30,882.0,885.75,866.75,873.5
2009-05-01,873.25,877.5,862.5,872.25
2009-05-04,879.0,898.25,878.0,896.0
2009-05-05,899.0,904.75,893.5,895.75
2009-05-06,907.25,917.25,901.25,915.0
2009-05-07,925.75,929.5,898.75,901.0
2009-05-08,919.25,927.75,909.75,925.75
2009-05-11,911.25,916.5,905.75,912.75
2009-05-12,914.0,914.5,894.0,906.75
2009-05-13,897.75,898.0,880.0,886.0
2009-05-14,881.25,896.75,878.75,894.5
2009-05-15,883.5,895.5,877.75,879.0
2009-05-18,889.5,904.0,888.5,903.5
2009-05-19,912.0,915.0,903.5,913.0
2009-05-20,912.0,923.5,907.0,912.0
2009-05-21,895.5,895.75,877.75,880.5
2009-05-22,895.0,895.0,882.0,894.0
2009-05-25,884.0,890.5,883.0,890.25
2009-05-26,882.75,911.0,878.25,906.5
2009-05-27,907.5,912.75,896.25,899.0
2009-05-28,893.75,908.75,886.25,906.5
2009-05-29,911.0,912.25,902.25,905.5
2009-06-01,931.0,947.25,929.5,943.25
2009-06-02,938.0,949.0,936.75,945.0
2009-06-03,938.25,938.5,923.0,926.5
2009-06-04,931.75,941.75,928.0,939.5
2009-06-05,946.0,957.5,933.25,938.75
2009-06-08,930.5,935.25,925.5,931.25
2009-06-09,941.75,947.0,935.5,944.5
2009-06-10,951.25,951.5,927.0,934.25
2009-06-11,938.75,952.75,932.75,949.0
2009-06-12,934.0,942.5,931.25,940.5
2009-06-15,930.25,931.5,915.25,916.75
2009-06-16,922.75,924.75,906.5,910.75
2009-06-17,906.0,914.25,899.25,910.0
2009-06-18,904.25,917.75,903.5,915.75
2009-06-19,920.25,923.0,910.75,914.25
2009-06-22,907.0,907.75,889.25,893.5
2009-06-23,893.75,894.5,884.25,890.25
2009-06-24,895.0,906.5,893.75,897.0
2009-06-25,897.0,917.75,891.0,912.5
2009-06-26,916.25,919.0,908.5,914.75
2009-06-29,918.0,924.0,911.5,922.25
2009-06-30,922.25,926.25,908.25,912.5
2009-07-01,920.75,928.25,918.25,921.75
2009-07-02,914.0,914.0,896.25,897.75
2009-07-03,896.25,897.25,892.75,893.5
2009-07-06,886.25,892.0,882.0,890.0
2009-07-07,893.0,894.25,880.5,881.5
2009-07-08,878.75,883.5,865.25,870.5
2009-07-09,881.0,884.5,874.25,881.0
2009-07-10,871.25,880.25,868.75,873.0
2009-07-13,878.75,894.25,871.25,892.25
2009-07-14,901.75,902.0,892.5,900.5
2009-07-15,912.25,929.5,911.5,929.25
2009-07-16,928.25,937.75,923.75,936.25
2009-07-17,930.25,938.75,929.75,936.0
2009-07-20,941.5,945.5,937.25,942.75
2009-07-21,953.5,956.25,939.5,946.5
2009-07-22,945.0,956.75,944.5,953.5
2009-07-23,954.75,976.25,950.75,974.5
2009-07-24,968.75,975.0,962.5,973.0
2009-07-27,976.25,979.75,969.0,977.25
2009-07-28,973.25,979.25,966.0,974.0
2009-07-29,972.75,975.0,965.25,966.0
2009-07-30,982.0,994.0,980.5,989.75
2009-07-31,987.5,990.5,978.25,985.75
2009-08-03,994.75,1001.0,988.75,997.75
2009-08-04,993.75,1004.0,992.25,998.25
2009-08-05,1002.5,1004.25,991.25,1001.75
2009-08-06,1005.0,1007.75,989.75,991.75
2009-08-07,994.0,1016.0,994.0,1012.25
2009-08-10,1002.5,1007.75,998.25,1001.5
2009-08-11,1006.5,1007.75,990.0,995.5
2009-08-12,993.25,1010.25,990.5,1010.0
2009-08-13,1014.75,1014.75,998.0,1005.25
2009-08-14,1014.25,1014.75,992.25,996.5
2009-08-17,987.25,988.0,977.25,980.25
2009-08-18,985.0,989.75,979.0,988.0
2009-08-19,978.25,998.75,977.75,996.25
2009-08-20,1001.5,1004.75,994.25,1003.25
2009-08-21,1011.25,1025.25,1010.5,1023.0
2009-08-24,1028.25,1035.0,1023.25,1025.5
2009-08-25,1029.75,1038.0,1024.75,1028.0
2009-08-26,1025.5,1032.0,1020.25,1024.75
2009-08-27,1029.5,1032.75,1014.75,1030.75
2009-08-28,1033.75,1038.75,1022.0,1028.0
2009-08-31,1020.25,1021.5,1013.25,1018.0
2009-09-01,1015.5,1027.75,997.5,1000.25
2009-09-02,994.75,999.75,991.0,996.75
2009-09-03,1002.75,1003.0,991.25,996.0
2009-09-04,1004.25,1015.75,1000.0,1014.5
2009-09-07,1018.0,1023.0,1017.5,1021.75
2009-09-08,1024.25,1025.75,1019.0,1024.0
2009-09-09,1028.0,1036.25,1023.25,1028.5
2009-09-10,1027.25,1039.25,1023.0,1037.25
2009-09-11,1038.75,1043.75,1033.5,1037.75
2009-09-14,1030.25,1043.25,1029.0,1042.75
2009-09-15,1042.75,1050.0,1038.25,1048.25
2009-09-16,1050.5,1063.75,1047.75,1060.75
2009-09-17,1063.5,1071.5,1056.25,1062.75
2009-09-18,1065.0,1067.75,1059.25,1064.5
2009-09-21,1053.25,1061.5,1052.0,1059.5
2009-09-22,1066.75,1069.25,1061.5,1068.0
2009-09-23,1069.25,1075.75,1062.25,1069.5
2009-09-24,1061.25,1064.0,1041.0,1046.25
2009-09-25,1047.0,1049.0,1036.25,1044.5
2009-09-28,1046.75,1061.0,1043.75,1057.5
2009-09-29,1058.75,1065.75,1053.25,1058.75
2009-09-30,1057.75,1063.25,1041.5,1052.75
2009-10-01,1048.0,1050.5,1028.75,1032.0
2009-10-02,1022.75,1026.25,1012.0,1023.25
2009-10-05,1025.0,1038.5,1021.25,1037.25
2009-10-06,1045.25,1056.75,1042.5,1047.0
2009-10-07,1049.75,1054.5,1045.25,1050.75
2009-10-08,1062.75,1067.25,1056.75,1062.75
2009-10-09,1059.5,1065.75,1059.0,1065.75
2009-10-12,1074.75,1076.25,1068.0,1070.25
2009-10-13,1071.25,1072.0,1063.0,1068.75
2009-10-14,1083.5,1085.5,1077.75,1084.25
2009-10-15,1081.5,1091.25,1081.0,1090.75
